poiid,station_name,pointx,pointy,ccode,station_score_normalized,trans_lines_normalized,platform_normalized,final_score
2199027063108,海上田园南,113.774414,22.718229,440300,0.0625,0.0,0.0,0.0125
2199027063109,海上田园东,113.781248,22.731182,440300,0.0,0.0,0.0,0.0
2199027074582,龙首原,108.947263,34.29211,610100,0.7,0.0,0.0,0.13999999999999999
2199027074835,半坡,109.056113,34.275484,610100,0.09090909090909105,0.0,0.0,0.018181818181818212
2199027074836,纺织城,109.069766,34.27901,610100,0.0,0.6666666666666667,0.3333333333333333,0.4666666666666667
2199027074836,纺织城,109.069788,34.279471,610100,0.0,0.6666666666666667,0.3333333333333333,0.4666666666666667
2199027087897,心岛,104.072548,30.575808,510100,0.16666666666666674,0.0,0.0,0.03333333333333335
2199027087898,三元,104.025748,30.581789,510100,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.4
2199027087898,三元,104.026762,30.581502,510100,0.41666666666666674,0.3333333333333333,0.3333333333333333,0.35000000000000003
2199027087899,太平寺,104.01216,30.591307,510100,0.8333333333333335,0.0,0.0,0.1666666666666667
2199027087900,簇桥,103.990332,30.607047,510100,0.8333333333333335,0.0,0.0,0.1666666666666667
2199027087901,培风,103.977206,30.660106,510100,0.3333333333333335,0.0,0.0,0.0666666666666667
2199027087902,黄田坝,103.971444,30.697928,510100,0.0,0.0,0.0,0.0
2199027087918,莲花,103.979357,30.54618,510100,0.0,0.0,0.0,0.0
2199027087919,文星,103.990585,30.550569,510100,0.08333333333333326,0.0,0.0,0.016666666666666653
2199027087921,川大江安校区,104.006952,30.555193,510100,0.16666666666666674,0.0,0.0,0.03333333333333335
2199027087922,珠江路,104.008137,30.566275,510100,0.25,0.0,0.0,0.05
2199027087923,顺风,104.010948,30.577129,510100,0.33333333333333326,0.0,0.0,0.06666666666666665
2199027087924,石羊,104.031199,30.585382,510100,0.5,0.0,0.0,0.1
2199027087925,庆安,104.033918,30.598395,510100,0.5833333333333333,0.0,0.0,0.11666666666666665
2199027087926,殷家林,104.034391,30.605953,510100,0.6666666666666667,0.0,0.0,0.13333333333333336
2199027087930,川大望江校区,104.075611,30.625177,510100,0.8333333333333333,0.0,0.0,0.16666666666666666
2199027087931,东湖公园,104.088324,30.620011,510100,0.75,0.0,0.0,0.15000000000000002
2199027087932,净居寺,104.104402,30.622601,510100,0.5833333333333333,0.0,0.0,0.11666666666666665
2199027087933,万年路,104.11491,30.654776,510100,0.33333333333333326,0.0,0.0,0.06666666666666665
2199027087934,杉板桥,104.119266,30.664263,510100,0.25,0.0,0.0,0.05
2199027087935,东郊记忆,104.129019,30.668554,510100,0.16666666666666674,0.0,0.0,0.03333333333333335
2199027087936,十里店,104.144012,30.679535,510100,0.0,0.0,0.0,0.0
2199027099961,石湖莫舍,120.603115,31.223982,320500,0.6666666666666665,0.0,0.0,0.1333333333333333
2199027099962,木里,120.577619,31.182383,320500,0.0,0.0,0.0,0.0
2199027100148,横塘,120.577181,31.26637,320500,0.7222222222222221,0.0,0.0,0.14444444444444443
2199027100202,虹锦路,121.540134,38.947199,210200,0.7857142857142856,0.0,0.0,0.15714285714285714
2199027100206,鸿福路,113.75921,23.010417,441900,1.0,0.0,0.0,0.2
2199027106207,博物院,114.522649,38.042903,130100,0.75,0.0,0.0,0.15000000000000002
2199027106208,北国商城,114.511753,38.04382,130100,0.7142857142857142,0.3333333333333333,0.3333333333333333,0.4095238095238095
2199027106208,北国商城,114.512271,38.043131,130100,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.4
2199027106209,平安大街,114.501542,38.043433,130100,0.5833333333333335,0.0,0.0,0.1166666666666667
2199027106210,解放广场,114.48716,38.043401,130100,0.5,0.0,0.0,0.1
2199027106211,和平医院,114.451894,38.042068,130100,0.25,0.0,0.0,0.05
2199027106212,时光街,114.423106,38.040741,130100,0.08333333333333348,0.0,0.0,0.016666666666666698
2199027106213,西王,114.408548,38.040149,130100,0.0,0.0,0.0,0.0
2199027106232,东庄,114.627511,38.093867,130100,0.3333333333333335,0.0,0.0,0.0666666666666667
2199027106233,会展中心,114.614816,38.12359,130100,0.25,0.0,0.0,0.05
2199027106234,商务中心,114.620857,38.13253,130100,0.16666666666666674,0.0,0.0,0.03333333333333335
2199027106235,园博园,114.621026,38.144244,130100,0.08333333333333348,0.0,0.0,0.016666666666666698
2199027106236,福泽,114.621063,38.153869,130100,0.0,0.0,0.0,0.0
2199027106348,黄花机场T1T2,113.218076,28.190943,430100,0.0,0.0,0.0,0.0
2199027106349,大路村,113.205839,28.202408,430100,0.125,0.0,0.0,0.025
2199027106350,龙峰,113.185261,28.202858,430100,0.1875,0.0,0.0,0.037500000000000006
2199027106351,曹家坪,113.171191,28.203756,430100,0.25,0.0,0.0,0.05
2199027106352,檀木桥,113.150994,28.201633,430100,0.3125,0.0,0.0,0.0625
2199027106353,龙华,113.12864,28.200527,430100,0.375,0.0,0.0,0.07500000000000001
2199027106354,韶光,113.106276,28.196206,430100,0.4375,0.0,0.0,0.08750000000000001
2199027106355,东湖,113.095289,28.19353,430100,0.5,0.0,0.0,0.1
2199027106356,农科院农大,113.079422,28.191605,430100,0.5625,0.0,0.0,0.1125
2199027106357,隆平水稻博物馆,113.058854,28.190537,430100,0.625,0.0,0.0,0.125
2199027106358,花桥,113.048737,28.184683,430100,0.6875,0.0,0.0,0.1375
2199027106359,窑岭湘雅二医院,112.996898,28.185669,430100,0.9375,0.0,0.0,0.1875
2199027106360,烈士公园南,112.991289,28.204649,430100,1.0,0.0,0.0,0.2
2199027106361,湘雅三医院,112.943106,28.218056,430100,0.75,0.0,0.0,0.15000000000000002
2199027106362,白鸽咀,112.934545,28.217744,430100,0.6875,0.0,0.0,0.1375
2199027106363,湖南工商大学,112.922148,28.219223,430100,0.625,0.0,0.0,0.125
2199027106364,涧塘,112.910383,28.218495,430100,0.5625,0.0,0.0,0.1125
2199027106365,麓谷公园,112.896286,28.21806,430100,0.5,0.0,0.0,0.1
2199027106366,麓谷体育公园,112.880107,28.220296,430100,0.4375,0.0,0.0,0.08750000000000001
2199027106367,长丰,112.872087,28.220835,430100,0.375,0.0,0.0,0.07500000000000001
2199027106368,和馨园,112.86154,28.214491,430100,0.3125,0.0,0.0,0.0625
2199027106369,长庆,112.862796,28.201208,430100,0.25,0.0,0.0,0.05
2199027106370,一师范西校区,112.864759,28.193184,430100,0.1875,0.0,0.0,0.037500000000000006
2199027106371,象鼻窝,112.853065,28.172498,430100,0.0625,0.0,0.0,0.0125
2199027106372,谢家桥,112.836102,28.17263,430100,0.0,0.0,0.0,0.0
2199027106374,湘雅医院,112.98777,28.213489,430100,0.9375,0.0,0.0,0.1875
2199027106375,木马塅,113.21181,28.195605,430100,0.0625,0.0,0.0,0.0125
2199027112900,封浜,121.297024,31.267477,310000,0.0,0.0,0.0,0.0
2199027112974,机场,113.579611,22.156461,820000,0.19999999999999996,0.0,0.0,0.039999999999999994
2199027112981,马会,113.552451,22.1542,820000,0.19999999999999996,0.0,0.0,0.039999999999999994
2199027112993,显径,114.175812,22.361531,810000,0.6923076923076923,0.0,0.0,0.13846153846153847
2199027112994,启德,114.204308,22.327708,810000,0.846153846153846,0.0,0.0,0.1692307692307692
2199027113014,路凼西,113.562874,22.142097,820000,0.7999999999999998,0.0,0.0,0.15999999999999998
2199027113281,陈翔公路,121.30662,31.306614,310000,0.33333333333333326,0.0,0.0,0.06666666666666665
2199027119340,科学馆,114.09506,22.540641,440300,0.2857142857142856,0.3333333333333333,0.3333333333333333,0.32380952380952377
2199027119340,科学馆,114.096365,22.539671,440300,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666
2199027119341,红山,114.023449,22.621918,440300,1.5244755244755246,0.3333333333333333,0.0,0.5048951048951049
2199027119410,新汉路,120.306574,30.20304,330100,0.909090909090909,0.0,0.0,0.1818181818181818
2199027119519,江北大学城,126.543548,45.873099,230100,0.0,0.0,0.0,0.0
2199027119520,哈尔滨北站,126.537099,45.852011,230100,0.11111111111111094,0.0,0.0,0.02222222222222219
2199027119521,大耿家,126.540914,45.835019,230100,0.2222222222222221,0.0,0.0,0.044444444444444425
2199027119522,龙川路,126.549556,45.823371,230100,0.33333333333333326,0.0,0.0,0.06666666666666665
2199027119523,世茂大道,126.552415,45.8067,230100,0.4444444444444442,0.0,0.0,0.08888888888888885
2199027119524,冰雪大世界,126.567768,45.778591,230100,0.5555555555555554,0.0,0.0,0.11111111111111108
2199027119525,太阳岛,126.587917,45.784457,230100,0.6666666666666665,0.0,0.0,0.1333333333333333
2199027119526,尚志大街,126.625924,45.765588,230100,1.0,0.0,0.0,0.2
2199027119527,哈尔滨站,126.634802,45.762347,230100,0.8888888888888888,0.0,0.0,0.17777777777777778
2199027119528,工人文化宫,126.653818,45.749974,230100,0.6666666666666665,0.0,0.0,0.1333333333333333
2199027119529,省政府,126.663405,45.742487,230100,0.5555555555555554,0.0,0.0,0.11111111111111108
2199027119530,省医院,126.677036,45.736695,230100,0.4444444444444442,0.0,0.0,0.08888888888888885
2199027119531,南直路,126.705912,45.734886,230100,0.2222222222222221,0.0,0.0,0.044444444444444425
2199027119532,东北农业大学,126.724001,45.729753,230100,0.11111111111111094,0.0,0.0,0.02222222222222219
2199027119533,气象台,126.742498,45.727102,230100,0.0,0.0,0.0,0.0
2199027119534,中央大街,126.616439,45.76881,230100,0.8888888888888888,0.0,0.0,0.17777777777777778
2199027122854,通新岭,114.096252,22.548198,440300,0.07692307692307687,0.3333333333333333,0.3333333333333333,0.28205128205128205
2199027122854,通新岭,114.096258,22.549132,440300,0.5333333333333334,0.3333333333333333,0.3333333333333333,0.37333333333333335
2199027122855,阿房宫南,108.825106,34.252379,610100,0.8666666666666667,0.0,0.0,0.17333333333333334
2199027122856,边家村,108.923528,34.241176,610100,0.6666666666666667,0.0,0.0,0.13333333333333336
2199027122857,省人民医院·黄雁村,108.933306,34.24116,610100,0.6000000000000001,0.0,0.0,0.12000000000000002
2199027122911,上芬,114.016549,22.640498,440300,0.6923076923076923,0.0,0.0,0.13846153846153847
2199027122915,昌乐路,120.343406,36.08659,370200,0.33333333333333326,0.0,0.0,0.06666666666666665
2199027122919,劲松三路,120.415557,36.10491,370200,0.9166666666666667,0.0,0.0,0.18333333333333335
2199027122927,沙子口,120.544419,36.118548,370200,0.25,0.0,0.0,0.05
2199027122930,大河东,120.586024,36.131081,370200,0.0,0.0,0.0,0.0
2199027122948,马腾空,109.02795,34.219512,610100,0.0,0.0,0.0,0.0
2199027122949,黄渠头,109.01382,34.215218,610100,0.06666666666666665,0.0,0.0,0.01333333333333333
2199027122950,理工大曲江校区,109.001606,34.219112,610100,0.1333333333333333,0.0,0.0,0.02666666666666666
2199027122951,雁翔路北口,108.989353,34.238233,610100,0.2666666666666666,0.0,0.0,0.05333333333333332
2199027122952,太乙路,108.973255,34.241262,610100,0.33333333333333326,0.0,0.0,0.06666666666666665
2199027122953,文艺路,108.954951,34.24112,610100,0.46666666666666656,0.0,0.0,0.09333333333333332
2199027122954,西北工业大学,108.909981,34.240756,610100,0.8571428571428572,0.3333333333333333,0.3333333333333333,0.4380952380952381
2199027122954,西北工业大学,108.911001,34.240934,610100,0.7333333333333334,0.3333333333333333,0.3333333333333333,0.41333333333333333
2199027122955,丰庆公园,108.899983,34.246081,610100,0.8,0.0,0.0,0.16000000000000003
2199027122956,金光门,108.888245,34.252237,610100,0.8666666666666667,0.0,0.0,0.17333333333333334
2199027122957,汉城南路,108.872248,34.252113,610100,0.9333333333333333,0.0,0.0,0.18666666666666668
2199027122958,西窑头,108.852405,34.252295,610100,0.9999999999999998,0.0,0.0,0.19999999999999996
2199027122959,石桥立交,108.833619,34.252427,610100,0.9333333333333333,0.0,0.0,0.18666666666666668
2199027130271,海淀黄庄,116.317612,39.975951,110000,0.44385026737967914,0.3333333333333333,0.0,0.2887700534759358
2199027130272,知春路,116.340034,39.976458,110000,0.25,0.3333333333333333,0.3333333333333333,0.31666666666666665
2199027130272,知春路,116.34139,39.976404,110000,0.18181818181818188,0.3333333333333333,0.3333333333333333,0.30303030303030304
2199027130273,三元桥,116.456991,39.9615,110000,1.0,0.3333333333333333,0.3333333333333333,0.4666666666666667
2199027130273,三元桥,116.457188,39.960772,110000,0.590909090909091,0.3333333333333333,0.3333333333333333,0.3848484848484849
2199027130274,双井,116.461834,39.89351,110000,0.9090909090909092,0.3333333333333333,0.3333333333333333,0.4484848484848485
2199027130274,双井,116.463814,39.893407,110000,0.7857142857142856,0.3333333333333333,0.3333333333333333,0.4238095238095238
2199027130315,老鸦陈,113.61711,34.832806,410100,0.0,0.0,0.0,0.0
2199027130316,张家村,113.660871,34.824361,410100,0.3076923076923075,0.0,0.0,0.0615384615384615
2199027130317,龙湖南,113.738012,34.802928,410100,0.9230769230769229,0.0,0.0,0.1846153846153846
2199027130318,果树所,113.721985,34.711876,410100,0.23076923076923062,0.0,0.0,0.04615384615384613
2199027130319,金岱,113.726564,34.700769,410100,0.15384615384615374,0.0,0.0,0.03076923076923075
2199027130320,姚庄,113.733969,34.690478,410100,0.07692307692307687,0.0,0.0,0.015384615384615375
2199027130364,香山,116.204502,39.994058,110000,0.0,0.0,0.0,0.0
2199027130421,首经贸,116.320207,39.844461,110000,0.5454545454545456,0.3333333333333333,0.3333333333333333,0.3757575757575758
2199027130421,首经贸,116.320432,39.84533,110000,0.1428571428571428,0.3333333333333333,0.3333333333333333,0.29523809523809524
2199027130422,纪家庙,116.333166,39.844476,110000,0.590909090909091,0.0,0.0,0.11818181818181822
2199027130423,成寿寺,116.447579,39.845869,110000,0.9090909090909092,0.0,0.0,0.18181818181818185
2199027130424,分钟寺,116.453989,39.852299,110000,0.9545454545454546,0.0,0.0,0.19090909090909092
2199027130425,亮马桥,116.462234,39.949445,110000,0.6363636363636365,0.0,0.0,0.1272727272727273
2199027130427,西土城,116.354136,39.976191,110000,0.2272727272727273,0.3333333333333333,0.3333333333333333,0.31212121212121213
2199027130427,西土城,116.354317,39.975084,110000,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666
2199027130428,知春里,116.329113,39.976311,110000,0.13636363636363646,0.0,0.0,0.027272727272727296
2199027130429,苏州街,116.306285,39.975584,110000,0.045454545454545636,0.3333333333333333,0.3333333333333333,0.2757575757575758
2199027130429,苏州街,116.306339,39.975,110000,0.846153846153846,0.3333333333333333,0.3333333333333333,0.4358974358974359
2199027130435,郎庄,113.738521,34.684888,410100,0.0,0.0,0.0,0.0
2199027130437,陈寨东,113.670092,34.819609,410100,0.3846153846153846,0.0,0.0,0.07692307692307693
2199027130438,秦陵西,109.236224,34.396003,610100,0.0,0.0,0.0,0.0
2199027130439,银桥大道,109.228424,34.387256,610100,0.1428571428571428,0.0,0.0,0.02857142857142856
2199027130440,东三岔,109.221509,34.377069,610100,0.2857142857142856,0.0,0.0,0.05714285714285712
2199027130441,华清池,109.212545,34.366584,610100,0.4285714285714286,0.0,0.0,0.08571428571428573
2199027130442,西花园,109.200937,34.370459,610100,0.5714285714285714,0.0,0.0,0.11428571428571428
2199027130443,西工程大·西科大(临潼校区),109.18913,34.370375,610100,0.7142857142857142,0.0,0.0,0.14285714285714285
2199027130444,芷阳广场,109.178143,34.365393,610100,0.8571428571428572,0.0,0.0,0.17142857142857146
2199027130445,凤凰池,109.149605,34.344335,610100,0.8571428571428572,0.0,0.0,0.17142857142857146
2199027130446,紫霞三路,109.132213,34.333952,610100,0.7142857142857142,0.0,0.0,0.14285714285714285
2199027130447,洪庆,109.117665,34.316781,610100,0.5714285714285714,0.0,0.0,0.11428571428571428
2199027130448,田王,109.117718,34.296756,610100,0.4285714285714286,0.0,0.0,0.08571428571428573
2199027130449,灞柳二路,109.114945,34.280747,610100,0.2857142857142856,0.0,0.0,0.05714285714285712
2199027130450,香王,109.097162,34.275548,610100,0.1428571428571428,0.0,0.0,0.02857142857142856
2199027130451,鹦鹉寺公园,109.166626,34.354654,610100,1.0,0.0,0.0,0.2
2199027130454,西安国际医学中心,108.83872,34.14527,610100,0.0,0.0,0.0,0.0
2199027130455,仁村,108.845169,34.150864,610100,0.0714285714285714,0.0,0.0,0.01428571428571428
2199027130456,郭杜西,108.847213,34.160067,610100,0.1428571428571428,0.0,0.0,0.02857142857142856
2199027130457,西部大道(西太路口),108.846526,34.170599,610100,0.2142857142857142,0.0,0.0,0.042857142857142844
2199027130458,造字台,108.846553,34.180962,610100,0.2857142857142856,0.0,0.0,0.05714285714285712
2199027130459,甘家寨,108.899242,34.223319,610100,0.7142857142857142,0.0,0.0,0.14285714285714285
2199027130462,国家植物园,116.215749,39.993547,110000,0.5,0.0,0.0,0.1
2199027144432,康桥,121.567202,31.133521,310000,0.5,0.0,0.0,0.1
2199027144433,周浦,121.567621,31.113926,310000,0.41666666666666674,0.0,0.0,0.08333333333333336
2199027144434,繁荣路,121.570571,31.102407,310000,0.3333333333333335,0.0,0.0,0.0666666666666667
2199027144435,沈梅路,121.580565,31.090988,310000,0.25,0.0,0.0,0.05
2199027144436,鹤涛路,121.586015,31.071944,310000,0.16666666666666674,0.0,0.0,0.03333333333333335
2199027144437,下沙,121.588944,31.054556,310000,0.08333333333333348,0.0,0.0,0.016666666666666698
2199027144438,航头,121.596111,31.037266,310000,0.0,0.0,0.0,0.0
2199027144441,南岭,120.399497,36.201304,370200,0.5,0.0,0.0,0.1
2199027144442,遵义路,120.396912,36.214523,370200,0.44999999999999996,0.0,0.0,0.09
2199027144443,瑞金路,120.395222,36.227424,370200,0.40000000000000013,0.0,0.0,0.08000000000000003
2199027144444,仙家寨(汽车北站),120.392411,36.239821,370200,0.3500000000000001,0.0,0.0,0.07000000000000002
2199027144445,流亭,120.389101,36.268575,370200,0.30000000000000004,0.0,0.0,0.06000000000000001
2199027144446,凤岗路,120.386161,36.285969,370200,0.25,0.0,0.0,0.05
2199027144447,小寨子,120.390244,36.296545,370200,0.19999999999999996,0.0,0.0,0.039999999999999994
2199027144448,正阳中路,120.390716,36.305948,370200,0.15000000000000013,0.0,0.0,0.030000000000000027
2199027144449,农业大学,120.390914,36.315817,370200,0.10000000000000009,0.0,0.0,0.020000000000000018
2199027144450,沟岔,120.400039,36.327024,370200,0.050000000000000044,0.0,0.0,0.010000000000000009
2199027144451,东郭庄,120.411969,36.334855,370200,0.0,0.0,0.0,0.0
2199027144475,万春湖路,118.496132,31.362519,340200,0.0,0.0,0.0,0.0
2199027144476,梦溪路,118.481385,31.351543,340200,0.19999999999999996,0.0,0.0,0.039999999999999994
2199027144477,徽州路,118.459799,31.35611,340200,0.3999999999999999,0.0,0.0,0.07999999999999999
2199027144478,政务中心,118.430655,31.357387,340200,0.7999999999999998,0.0,0.0,0.15999999999999998
2199027144479,云从路,118.421867,31.35737,340200,1.0,0.0,0.0,0.2
2199027144480,神山公园,118.409985,31.357297,340200,0.7999999999999998,0.0,0.0,0.15999999999999998
2199027144482,文化路,118.383796,31.33548,340200,0.19999999999999996,0.0,0.0,0.039999999999999994
2199027144483,鸠兹广场,118.371763,31.332543,340200,0.0,0.0,0.0,0.0
2199027144485,明星路,120.248973,30.204734,330100,0.6363636363636365,0.0,0.0,0.1272727272727273
2199027144486,新兴路,120.295078,30.204902,330100,0.8181818181818181,0.0,0.0,0.16363636363636364
2199027144487,新街,120.3309,30.199421,330100,0.9999999999999998,0.0,0.0,0.19999999999999996
2199027144488,新港,120.408439,30.219113,330100,0.7272727272727273,0.0,0.0,0.14545454545454548
2199027144489,新镇路,120.484475,30.258418,330100,0.4545454545454546,0.0,0.0,0.09090909090909093
2199027144490,芜湖火车站,118.394804,31.348373,340200,0.5999999999999999,0.0,0.0,0.11999999999999998
2199027144491,海晏路,118.440787,31.354874,340200,0.5999999999999999,0.0,0.0,0.11999999999999998
2199027151859,洪山广场,114.335979,30.545691,420100,0.9444444444444442,0.3333333333333333,0.3333333333333333,0.4555555555555555
2199027151859,洪山广场,114.336907,30.545104,420100,0.6111111111111109,0.3333333333333333,0.3333333333333333,0.38888888888888884
2199027151860,桥梓口,108.930388,34.25938,610100,1.0,0.0,0.0,0.2
2199027151893,缉虎营,112.561823,37.878206,140100,0.36363636363636376,0.0,0.0,0.07272727272727275
2199027151985,下吴,119.582706,25.912389,350100,0.2857142857142858,0.0,0.0,0.05714285714285716
2199027151999,公园南路,109.006439,34.251111,610100,0.5,0.0,0.0,0.1
2199027152000,广济街,108.939421,34.259359,610100,0.9285714285714284,0.0,0.0,0.1857142857142857
2199027152001,省体育馆,108.889715,34.203444,610100,0.5714285714285714,0.0,0.0,0.11428571428571428
2199027152002,丈八四路,108.870531,34.193829,610100,0.4285714285714286,0.0,0.0,0.08571428571428573
2199027152003,丈八六路,108.856563,34.193674,610100,0.3571428571428572,0.0,0.0,0.07142857142857144
2199027152004,丈八一路,108.884763,34.19387,610100,0.5,0.0,0.0,0.1
2199027152005,木塔寺,108.892349,34.212299,610100,0.6428571428571428,0.0,0.0,0.12857142857142856
2199027152006,大唐西市,108.910038,34.251135,610100,0.9285714285714284,0.0,0.0,0.1857142857142857
2199027152007,沧安路,120.38209,36.180134,370200,0.6500000000000001,0.0,0.0,0.13000000000000003
2199027152008,永年路,120.39543,36.182393,370200,0.6000000000000001,0.0,0.0,0.12000000000000002
2199027152009,兴国路,120.401557,36.190992,370200,0.55,0.0,0.0,0.11000000000000001
2199027152095,毛纺厂路,118.726636,32.134706,320100,0.11111111111111094,0.0,0.0,0.02222222222222219
2199027152096,万顷沙,113.557074,22.698387,440100,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666
2199027152096,万顷沙,113.557075,22.698396,440100,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666
2199027152097,沙溪,113.338158,23.035437,440100,1.0,0.0,0.0,0.2
2199027152098,龙潭,113.341264,23.080896,440100,0.6666666666666665,0.0,0.0,0.1333333333333333
2199027152099,冼村,113.328164,23.125763,440100,0.0,0.0,0.0,0.0
2199027152102,陈头岗,113.265632,23.013245,440100,0.0,0.0,0.0,0.0
2199027152107,横沥,113.510984,22.753312,440100,0.3333333333333335,0.0,0.0,0.0666666666666667
2199027152132,镇安,113.14439,23.016462,440600,0.0,0.0,0.0,0.0
2199027152135,大墩,113.129407,22.953729,440600,0.5,0.0,0.0,0.1
2199027152139,高村,113.194389,22.944787,440600,0.8999999999999999,0.0,0.0,0.18
2199027152142,伦教,113.214208,22.880282,440600,0.8999999999999999,0.0,0.0,0.18
2199027152143,荔村,113.231499,22.872133,440600,0.7999999999999998,0.0,0.0,0.15999999999999998
2199027152147,东乐路,113.264523,22.834815,440600,0.3999999999999999,0.0,0.0,0.07999999999999999
2199027152148,驹荣北路,113.277487,22.834846,440600,0.2999999999999998,0.0,0.0,0.05999999999999997
2199027195652,甬江路,120.189379,30.223177,330100,0.4375,0.0,0.0,0.08750000000000001
2199027195703,民园路西,115.947303,28.718151,360100,0.2857142857142856,0.0,0.0,0.05714285714285712
2199027196049,市民中心,120.211164,30.244748,330100,0.625,0.3333333333333333,0.3333333333333333,0.39166666666666666
2199027196049,市民中心,120.211218,30.24271,330100,0.36363636363636354,0.3333333333333333,0.3333333333333333,0.33939393939393936
2199027251124,杭氧,120.178929,30.294292,330100,0.9473684210526316,0.0,0.0,0.18947368421052635
2199027316853,八卦岭,114.093608,22.560975,440300,0.23076923076923062,0.3333333333333333,0.3333333333333333,0.3128205128205128
2199027316853,八卦岭,114.094674,22.561902,440300,0.3846153846153846,0.3333333333333333,0.3333333333333333,0.3435897435897436
2199027317062,华为,114.067215,22.650324,440300,0.909090909090909,0.0,0.0,0.1818181818181818
2199027317181,木古,114.122458,22.67017,440300,0.36363636363636354,0.0,0.0,0.07272727272727271
2199027317182,上李朗,114.127023,22.654126,440300,0.4545454545454546,0.0,0.0,0.09090909090909093
2199027317186,贝尔路,114.066383,22.64167,440300,0.9999999999999998,0.0,0.0,0.19999999999999996
2199027317189,银湖,114.089716,22.568297,440300,0.9076923076923076,0.3333333333333333,0.0,0.3815384615384615
2199027346780,江北机场T2航站楼,106.636755,29.716903,500000,0.6363636363636365,0.3333333333333333,0.3333333333333333,0.3939393939393939
2199027346780,江北机场T2航站楼,106.638299,29.718757,500000,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666
2199027346876,通世泰,121.767252,39.068023,210200,0.33333333333333326,0.0,0.0,0.06666666666666665
2199027346877,鸿玮澜山,121.751493,39.08212,210200,0.6666666666666667,0.0,0.0,0.13333333333333336
2199027346879,和平路,121.725313,39.107707,210200,0.6666666666666667,0.0,0.0,0.13333333333333336
2199027346880,十九局,121.730208,39.129444,210200,0.33333333333333326,0.0,0.0,0.06666666666666665
2199027350783,西苑,102.666458,25.045929,530100,0.8888888888888891,0.0,0.0,0.1777777777777778
2199027362131,裕华路,114.511909,38.03559,130100,0.8571428571428572,0.0,0.0,0.17142857142857146
2199027362132,槐中路,114.512118,38.028233,130100,1.0,0.0,0.0,0.2
2199027362137,嘉华路,114.498326,37.974236,130100,0.0,0.0,0.0,0.0
2199027362176,长安公园,114.511721,38.050203,130100,0.5714285714285714,0.0,0.0,0.11428571428571428
2199027362182,欧韵公园,114.510836,38.019427,130100,0.8571428571428572,0.0,0.0,0.17142857142857146
2199027367946,合肥西站,117.236411,31.870595,340100,0.875,0.0,0.0,0.17500000000000002
2199027367955,安医大二附院,117.209921,31.790112,340100,0.3125,0.0,0.0,0.0625
2199027367956,四泉桥,117.256587,31.886576,340100,1.0,0.0,0.0,0.2
2199027367957,郑河,117.267969,31.886748,340100,0.9375,0.0,0.0,0.1875
2199027367963,繁华大道,117.209853,31.781719,340100,0.25,0.0,0.0,0.05
2199027367964,省博物院,117.21554,31.80089,340100,0.375,0.0,0.0,0.07500000000000001
2199027385728,北京西站,116.321197,39.894714,110000,0.6666666666666667,0.3333333333333333,0.0,0.33333333333333337
2199027385843,成都东客站,104.140056,30.629529,510100,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.4
2199027385843,成都东客站,104.140356,30.629142,510100,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.4
2199027385881,华南城,114.122366,22.675917,440300,0.2727272727272727,0.0,0.0,0.05454545454545454
2199027385890,平湖,114.125741,22.693655,440300,0.09090909090909083,0.0,0.0,0.018181818181818167
2199027385891,禾花,114.121122,22.686048,440300,0.18181818181818188,0.0,0.0,0.036363636363636376
2199027385892,甘坑,114.105683,22.647779,440300,0.6363636363636365,0.0,0.0,0.1272727272727273
2199027385893,雪象,114.078791,22.657022,440300,0.7272727272727273,0.0,0.0,0.14545454545454548
2199027385894,岗头,114.071973,22.657091,440300,0.8181818181818181,0.0,0.0,0.16363636363636364
2199027385895,坂田北,114.063277,22.634892,440300,0.9999999999999998,0.0,0.0,0.19999999999999996
2199027385896,光雅园,114.060858,22.616581,440300,0.8181818181818181,0.0,0.0,0.16363636363636364
2199027385897,南坑,114.060649,22.611129,440300,0.7272727272727273,0.0,0.0,0.14545454545454548
2199027385899,黑庄户,116.599114,39.858638,110000,0.4285714285714286,0.0,0.0,0.08571428571428573
2199027392393,田心,114.414132,22.69372,440300,0.0,0.0,0.0,0.0
2199027392403,坪山,114.327405,22.705716,440300,0.909090909090909,0.0,0.0,0.1818181818181818
2199027392404,宝龙同乐,114.312562,22.709239,440300,0.9999999999999998,0.0,0.0,0.19999999999999996
2199027392405,龙东,114.296364,22.721491,440300,0.9999999999999998,0.0,0.0,0.19999999999999996
2199027392407,龙园,114.266361,22.730991,440300,0.7272727272727273,0.0,0.0,0.14545454545454548
2199027392411,回龙埔,114.235942,22.729161,440300,0.4545454545454546,0.0,0.0,0.09090909090909093
2199027392413,龙城公园,114.218395,22.704394,440300,0.18181818181818188,0.0,0.0,0.036363636363636376
2199027392414,大运中心,114.220779,22.695232,440300,0.09090909090909083,0.0,0.0,0.018181818181818167
